n1(SiO2),n2(Si3N4),n3(Al2O3),h1(SiO2)/nm,h2(Si3N4)/nm,h3(Al2O3)/nm,T()
2.12699,4.06632,3.1262,0.1,1.9,0.6,0.7244307267300809
2.12699,4.06632,3.1262,0.1,1.9,0.7,0.8324586418719889
2.12699,4.06632,3.1262,0.1,1.9,0.8,0.6254727308508753
2.12699,4.06632,3.1262,0.1,1.9,0.9,0.6060192111678262
2.12699,4.06632,3.1262,0.1,1.9,1.0,0.4421196329398262
2.12699,4.06632,3.1262,0.1,1.9,1.1,0.1630942829626849
2.12699,4.06632,3.1262,0.1,1.9,1.2000000000000002,0.6645267752020733
2.12699,4.06632,3.1262,0.1,1.9,1.3,0.9137934000886166
2.12699,4.06632,3.1262,0.1,1.9,1.4,0.9276318563978496
2.12699,4.06632,3.1262,0.1,1.9,1.5000000000000002,0.202352490249645
2.12699,4.06632,3.1262,0.1,1.9,1.6,0.3591901122746839
2.12699,4.06632,3.1262,0.1,1.9,1.7000000000000002,0.3786036196633141
2.12699,4.06632,3.1262,0.1,1.9,1.8000000000000005,0.2433744445344964
2.12699,4.06632,3.1262,0.1,1.9,1.9,0.9035113317312036
2.12699,4.06632,3.1262,0.1,1.9,2.0,0.581103540378877
2.12699,4.06632,3.1262,0.1,2.0,0.1,0.4843718510791899
2.12699,4.06632,3.1262,0.1,2.0,0.2,0.1112069217032882
2.12699,4.06632,3.1262,0.1,2.0,0.3,0.1412503862791957
2.12699,4.06632,3.1262,0.1,2.0,0.4,0.4263188968204213
2.12699,4.06632,3.1262,0.1,2.0,0.5,0.2275762969840727
2.12699,4.06632,3.1262,0.1,2.0,0.6,0.8343532257840119
2.12699,4.06632,3.1262,0.1,2.0,0.7,0.6429409838524198
2.12699,4.06632,3.1262,0.1,2.0,0.8,0.44836320353344
2.12699,4.06632,3.1262,0.1,2.0,0.9,0.3966735281535631
2.12699,4.06632,3.1262,0.1,2.0,1.0,0.4991967899958078
2.12699,4.06632,3.1262,0.1,2.0,1.1,0.5042063245361605
2.12699,4.06632,3.1262,0.1,2.0,1.2000000000000002,0.2078679440835581
2.12699,4.06632,3.1262,0.1,2.0,1.3,0.7074958081551616
2.12699,4.06632,3.1262,0.1,2.0,1.4,0.4620023350779734
2.12699,4.06632,3.1262,0.1,2.0,1.5000000000000002,0.942706789410981
2.12699,4.06632,3.1262,0.1,2.0,1.6,0.5537624319292469
2.12699,4.06632,3.1262,0.1,2.0,1.7000000000000002,0.5001768746362544
2.12699,4.06632,3.1262,0.1,2.0,1.8000000000000005,0.5980988384243293
2.12699,4.06632,3.1262,0.1,2.0,1.9,0.4802523744805925
2.12699,4.06632,3.1262,0.1,2.0,2.0,0.9177878127845228
2.12699,4.06632,3.1262,0.2,0.1,0.1,0.1147300295500715
2.12699,4.06632,3.1262,0.2,0.1,0.2,0.9346276710429322
2.12699,4.06632,3.1262,0.2,0.1,0.3,0.4742505649035599
2.12699,4.06632,3.1262,0.2,0.1,0.4,0.8202216365428381
2.12699,4.06632,3.1262,0.2,0.1,0.5,0.9766174620411532
2.12699,4.06632,3.1262,0.2,0.1,0.6,0.5310570834732555
2.12699,4.06632,3.1262,0.2,0.1,0.7,0.6341504309780683
2.12699,4.06632,3.1262,0.2,0.1,0.8,0.5402634266883464
2.12699,4.06632,3.1262,0.2,0.1,0.9,0.2009103288025459
2.12699,4.06632,3.1262,0.2,0.1,1.0,0.3420327055304483
2.12699,4.06632,3.1262,0.2,0.1,1.1,0.8868991897130171
2.12699,4.06632,3.1262,0.2,0.1,1.2000000000000002,0.74498413589451
2.12699,4.06632,3.1262,0.2,0.1,1.3,0.9318777135790266
2.12699,4.06632,3.1262,0.2,0.1,1.4,0.7344941880166069
2.12699,4.06632,3.1262,0.2,0.1,1.5000000000000002,0.3112428904515328
2.12699,4.06632,3.1262,0.2,0.1,1.6,0.5302414942839133
2.12699,4.06632,3.1262,0.2,0.1,1.7000000000000002,0.8999110353386863
2.12699,4.06632,3.1262,0.2,0.1,1.8000000000000005,0.2266301969628666
2.12699,4.06632,3.1262,0.2,0.1,1.9,0.4639668641150249
2.12699,4.06632,3.1262,0.2,0.1,2.0,0.3706026029579941
2.12699,4.06632,3.1262,0.2,0.2,0.1,0.6029455088396365
2.12699,4.06632,3.1262,0.2,0.2,0.2,0.7045245960778412
2.12699,4.06632,3.1262,0.2,0.2,0.3,0.9595450365703818
2.12699,4.06632,3.1262,0.2,0.2,0.4,0.4222883407189434
2.12699,4.06632,3.1262,0.2,0.2,0.5,0.2373584697102848
2.12699,4.06632,3.1262,0.2,0.2,0.6,0.5787096754939344
2.12699,4.06632,3.1262,0.2,0.2,0.7,0.1603304623718437
2.12699,4.06632,3.1262,0.2,0.2,0.8,0.3899402239774369
2.12699,4.06632,3.1262,0.2,0.2,0.9,0.7282192933534558
2.12699,4.06632,3.1262,0.2,0.2,1.0,0.641657069933665
2.12699,4.06632,3.1262,0.2,0.2,1.1,0.7673450034599179
2.12699,4.06632,3.1262,0.2,0.2,1.2000000000000002,0.6441702696240066
2.12699,4.06632,3.1262,0.2,0.2,1.3,0.2526914268097381
2.12699,4.06632,3.1262,0.2,0.2,1.4,0.5611686431476594
2.12699,4.06632,3.1262,0.2,0.2,1.5000000000000002,0.6255094299973336
2.12699,4.06632,3.1262,0.2,0.2,1.6,0.1352308459557395
2.12699,4.06632,3.1262,0.2,0.2,1.7000000000000002,0.2757664970563322
2.12699,4.06632,3.1262,0.2,0.2,1.8000000000000005,0.3822092583871385
2.12699,4.06632,3.1262,0.2,0.2,1.9,0.8849217478758874
2.12699,4.06632,3.1262,0.2,0.2,2.0,0.6651632280197836
2.12699,4.06632,3.1262,0.2,0.3,0.1,0.1860241445635942
2.12699,4.06632,3.1262,0.2,0.3,0.2,0.5365337006355246
2.12699,4.06632,3.1262,0.2,0.3,0.3,0.247024597044739
2.12699,4.06632,3.1262,0.2,0.3,0.4,0.563900683758757
2.12699,4.06632,3.1262,0.2,0.3,0.5,0.1004377507989858
2.12699,4.06632,3.1262,0.2,0.3,0.6,0.998860682323688
2.12699,4.06632,3.1262,0.2,0.3,0.7,0.274306683728031
2.12699,4.06632,3.1262,0.2,0.3,0.8,0.5406118553306468
2.12699,4.06632,3.1262,0.2,0.3,0.9,0.2649412813078884
2.12699,4.06632,3.1262,0.2,0.3,1.0,0.2300482924031566
2.12699,4.06632,3.1262,0.2,0.3,1.1,0.9996281976435348
2.12699,4.06632,3.1262,0.2,0.3,1.2000000000000002,0.2505009124210094
2.12699,4.06632,3.1262,0.2,0.3,1.3,0.9246275111485815
2.12699,4.06632,3.1262,0.2,0.3,1.4,0.9066289722705688
2.12699,4.06632,3.1262,0.2,0.3,1.5000000000000002,0.2762450429454527
2.12699,4.06632,3.1262,0.2,0.3,1.6,0.9792400328435578
2.12699,4.06632,3.1262,0.2,0.3,1.7000000000000002,0.6682308520388492
2.12699,4.06632,3.1262,0.2,0.3,1.8000000000000005,0.7769576152717492
2.12699,4.06632,3.1262,0.2,0.3,1.9,0.9703117204266668
2.12699,4.06632,3.1262,0.2,0.3,2.0,0.4142268770839666
2.12699,4.06632,3.1262,0.2,0.4,0.1,0.477495816388935
2.12699,4.06632,3.1262,0.2,0.4,0.2,0.2062649551537811
2.12699,4.06632,3.1262,0.2,0.4,0.3,0.9604286187059746
2.12699,4.06632,3.1262,0.2,0.4,0.4,0.5628983880207261
2.12699,4.06632,3.1262,0.2,0.4,0.5,0.2536029480117542
2.12699,4.06632,3.1262,0.2,0.4,0.6,0.1430913064288197
2.12699,4.06632,3.1262,0.2,0.4,0.7,0.4349746024907461
2.12699,4.06632,3.1262,0.2,0.4,0.8,0.5126734155396243
2.12699,4.06632,3.1262,0.2,0.4,0.9,0.808636360311544
2.12699,4.06632,3.1262,0.2,0.4,1.0,0.2684332324418862
2.12699,4.06632,3.1262,0.2,0.4,1.1,0.2552309083442604
2.12699,4.06632,3.1262,0.2,0.4,1.2000000000000002,0.8297562059909072
2.12699,4.06632,3.1262,0.2,0.4,1.3,0.6498099256729124
2.12699,4.06632,3.1262,0.2,0.4,1.4,0.6065067317794898
2.12699,4.06632,3.1262,0.2,0.4,1.5000000000000002,0.5652339165608118
2.12699,4.06632,3.1262,0.2,0.4,1.6,0.4466238784394182
2.12699,4.06632,3.1262,0.2,0.4,1.7000000000000002,0.1891080030317922
2.12699,4.06632,3.1262,0.2,0.4,1.8000000000000005,0.2246866517332406
2.12699,4.06632,3.1262,0.2,0.4,1.9,0.4368088168515772
2.12699,4.06632,3.1262,0.2,0.4,2.0,0.4949229229185585
2.12699,4.06632,3.1262,0.2,0.5,0.1,0.1215736224816791
2.12699,4.06632,3.1262,0.2,0.5,0.2,0.4263282990375815
2.12699,4.06632,3.1262,0.2,0.5,0.3,0.1797782782587783
2.12699,4.06632,3.1262,0.2,0.5,0.4,0.48064960504778
2.12699,4.06632,3.1262,0.2,0.5,0.5,0.7250084487225116
2.12699,4.06632,3.1262,0.2,0.5,0.6,0.4121375859945566
2.12699,4.06632,3.1262,0.2,0.5,0.7,0.5557003621093959
2.12699,4.06632,3.1262,0.2,0.5,0.8,0.901567875822061
2.12699,4.06632,3.1262,0.2,0.5,0.9,0.8120439907738856
2.12699,4.06632,3.1262,0.2,0.5,1.0,0.309492690273386
2.12699,4.06632,3.1262,0.2,0.5,1.1,0.311157102963463
2.12699,4.06632,3.1262,0.2,0.5,1.2000000000000002,0.5362818496440317
2.12699,4.06632,3.1262,0.2,0.5,1.3,0.3970382312144431
2.12699,4.06632,3.1262,0.2,0.5,1.4,0.3826462300221088
2.12699,4.06632,3.1262,0.2,0.5,1.5000000000000002,0.7616330055055528
2.12699,4.06632,3.1262,0.2,0.5,1.6,0.3653967325080709
2.12699,4.06632,3.1262,0.2,0.5,1.7000000000000002,0.1294541220862117
2.12699,4.06632,3.1262,0.2,0.5,1.8000000000000005,0.8322982325599712
2.12699,4.06632,3.1262,0.2,0.5,1.9,0.6591183356459287
2.12699,4.06632,3.1262,0.2,0.5,2.0,0.7719569796830601
2.12699,4.06632,3.1262,0.2,0.6,0.1,0.2284732107225844
2.12699,4.06632,3.1262,0.2,0.6,0.2,0.3149077308989075
2.12699,4.06632,3.1262,0.2,0.6,0.3,0.3169651336686583
2.12699,4.06632,3.1262,0.2,0.6,0.4,0.5216413093596185
2.12699,4.06632,3.1262,0.2,0.6,0.5,0.6340072054296295
2.12699,4.06632,3.1262,0.2,0.6,0.6,0.2655667539706328
2.12699,4.06632,3.1262,0.2,0.6,0.7,0.7273961372593054
2.12699,4.06632,3.1262,0.2,0.6,0.8,0.7849364761867215
2.12699,4.06632,3.1262,0.2,0.6,0.9,0.9885897382729048
2.12699,4.06632,3.1262,0.2,0.6,1.0,0.9511874789595104
2.12699,4.06632,3.1262,0.2,0.6,1.1,0.9121078164195248
2.12699,4.06632,3.1262,0.2,0.6,1.2000000000000002,0.5251816343530324
2.12699,4.06632,3.1262,0.2,0.6,1.3,0.1209581343004453
2.12699,4.06632,3.1262,0.2,0.6,1.4,0.5571142733816771
2.12699,4.06632,3.1262,0.2,0.6,1.5000000000000002,0.6898584518375207
2.12699,4.06632,3.1262,0.2,0.6,1.6,0.9175615020119248
2.12699,4.06632,3.1262,0.2,0.6,1.7000000000000002,0.8544584151271293
2.12699,4.06632,3.1262,0.2,0.6,1.8000000000000005,0.8594440655710489
2.12699,4.06632,3.1262,0.2,0.6,1.9,0.6893908450693585
2.12699,4.06632,3.1262,0.2,0.6,2.0,0.2278098722820256
2.12699,4.06632,3.1262,0.2,0.7,0.1,0.9258196484906234
2.12699,4.06632,3.1262,0.2,0.7,0.2,0.1505432944770047
2.12699,4.06632,3.1262,0.2,0.7,0.3,0.7347309777903993
2.12699,4.06632,3.1262,0.2,0.7,0.4,0.5344068909730672
2.12699,4.06632,3.1262,0.2,0.7,0.5,0.701527288685356
2.12699,4.06632,3.1262,0.2,0.7,0.6,0.7066395358167928
2.12699,4.06632,3.1262,0.2,0.7,0.7,0.822531984040394
2.12699,4.06632,3.1262,0.2,0.7,0.8,0.8594462955653619
2.12699,4.06632,3.1262,0.2,0.7,0.9,0.8379304548577071
2.12699,4.06632,3.1262,0.2,0.7,1.0,0.2789861517902497
2.12699,4.06632,3.1262,0.2,0.7,1.1,0.2648954064779045
2.12699,4.06632,3.1262,0.2,0.7,1.2000000000000002,0.1543543225936934
2.12699,4.06632,3.1262,0.2,0.7,1.3,0.4221704388545534
2.12699,4.06632,3.1262,0.2,0.7,1.4,0.1556155274058109
2.12699,4.06632,3.1262,0.2,0.7,1.5000000000000002,0.7867016212908299
2.12699,4.06632,3.1262,0.2,0.7,1.6,0.9197091946555844
2.12699,4.06632,3.1262,0.2,0.7,1.7000000000000002,0.1720232632796173
2.12699,4.06632,3.1262,0.2,0.7,1.8000000000000005,0.970871433374501
2.12699,4.06632,3.1262,0.2,0.7,1.9,0.774840441984779
2.12699,4.06632,3.1262,0.2,0.7,2.0,0.9648040512227948
2.12699,4.06632,3.1262,0.2,0.8,0.1,0.8022592265459944
2.12699,4.06632,3.1262,0.2,0.8,0.2,0.3242080251179949
2.12699,4.06632,3.1262,0.2,0.8,0.3,0.1582614726512539
2.12699,4.06632,3.1262,0.2,0.8,0.4,0.6880001210377612
2.12699,4.06632,3.1262,0.2,0.8,0.5,0.4767742840699224
2.12699,4.06632,3.1262,0.2,0.8,0.6,0.4778851074818725
2.12699,4.06632,3.1262,0.2,0.8,0.7,0.4858012057235913
2.12699,4.06632,3.1262,0.2,0.8,0.8,0.3336760371401922
2.12699,4.06632,3.1262,0.2,0.8,0.9,0.9459138960957864
2.12699,4.06632,3.1262,0.2,0.8,1.0,0.819189771420203
2.12699,4.06632,3.1262,0.2,0.8,1.1,0.7092347016298127
2.12699,4.06632,3.1262,0.2,0.8,1.2000000000000002,0.9100038762739926
2.12699,4.06632,3.1262,0.2,0.8,1.3,0.1507983647969024
2.12699,4.06632,3.1262,0.2,0.8,1.4,0.4643181647118964
2.12699,4.06632,3.1262,0.2,0.8,1.5000000000000002,0.7185744778137063
2.12699,4.06632,3.1262,0.2,0.8,1.6,0.5789330309419751
2.12699,4.06632,3.1262,0.2,0.8,1.7000000000000002,0.5674293397764454
2.12699,4.06632,3.1262,0.2,0.8,1.8000000000000005,0.763101777478608
2.12699,4.06632,3.1262,0.2,0.8,1.9,0.4395162411229179
2.12699,4.06632,3.1262,0.2,0.8,2.0,0.1630155291046077
2.12699,4.06632,3.1262,0.2,0.9,0.1,0.2032637934811171
2.12699,4.06632,3.1262,0.2,0.9,0.2,0.1436508102612288
2.12699,4.06632,3.1262,0.2,0.9,0.3,0.3188847444488565
2.12699,4.06632,3.1262,0.2,0.9,0.4,0.6983497797754781
2.12699,4.06632,3.1262,0.2,0.9,0.5,0.9530812126010928
2.12699,4.06632,3.1262,0.2,0.9,0.6,0.7089903200629204
2.12699,4.06632,3.1262,0.2,0.9,0.7,0.8963601734910507
2.12699,4.06632,3.1262,0.2,0.9,0.8,0.2181026936841522
2.12699,4.06632,3.1262,0.2,0.9,0.9,0.7974415600670682
2.12699,4.06632,3.1262,0.2,0.9,1.0,0.2411602408288789
2.12699,4.06632,3.1262,0.2,0.9,1.1,0.521423540562208
2.12699,4.06632,3.1262,0.2,0.9,1.2000000000000002,0.2170873637154968
2.12699,4.06632,3.1262,0.2,0.9,1.3,0.6339091885706539
2.12699,4.06632,3.1262,0.2,0.9,1.4,0.952785720811527
2.12699,4.06632,3.1262,0.2,0.9,1.5000000000000002,0.9646339823417877
2.12699,4.06632,3.1262,0.2,0.9,1.6,0.4028221675382366
2.12699,4.06632,3.1262,0.2,0.9,1.7000000000000002,0.9548957100705168
2.12699,4.06632,3.1262,0.2,0.9,1.8000000000000005,0.9133523917769258
2.12699,4.06632,3.1262,0.2,0.9,1.9,0.3884987413791837
2.12699,4.06632,3.1262,0.2,0.9,2.0,0.8745073225567486
2.12699,4.06632,3.1262,0.2,1.0,0.1,0.1390823559426007
2.12699,4.06632,3.1262,0.2,1.0,0.2,0.8581792787379181
2.12699,4.06632,3.1262,0.2,1.0,0.3,0.3416425182192087
2.12699,4.06632,3.1262,0.2,1.0,0.4,0.4908490909445751
2.12699,4.06632,3.1262,0.2,1.0,0.5,0.435108113621466
2.12699,4.06632,3.1262,0.2,1.0,0.6,0.3190994707494873
2.12699,4.06632,3.1262,0.2,1.0,0.7,0.4655607004044819
2.12699,4.06632,3.1262,0.2,1.0,0.8,0.8938638970119986
2.12699,4.06632,3.1262,0.2,1.0,0.9,0.3503631528427178
2.12699,4.06632,3.1262,0.2,1.0,1.0,0.1479849271503557
2.12699,4.06632,3.1262,0.2,1.0,1.1,0.4546352286494641
2.12699,4.06632,3.1262,0.2,1.0,1.2000000000000002,0.585548217788771
2.12699,4.06632,3.1262,0.2,1.0,1.3,0.5353262469413766
2.12699,4.06632,3.1262,0.2,1.0,1.4,0.7137268893699646
2.12699,4.06632,3.1262,0.2,1.0,1.5000000000000002,0.499895211974159
2.12699,4.06632,3.1262,0.2,1.0,1.6,0.3344801059215052
2.12699,4.06632,3.1262,0.2,1.0,1.7000000000000002,0.3793979195664232
2.12699,4.06632,3.1262,0.2,1.0,1.8000000000000005,0.276835062977652
2.12699,4.06632,3.1262,0.2,1.0,1.9,0.8659252415118043
2.12699,4.06632,3.1262,0.2,1.0,2.0,0.2061815644345002
2.12699,4.06632,3.1262,0.2,1.1,0.1,0.765501730649132
2.12699,4.06632,3.1262,0.2,1.1,0.2,0.7271363751581004
2.12699,4.06632,3.1262,0.2,1.1,0.3,0.3324431006296479
2.12699,4.06632,3.1262,0.2,1.1,0.4,0.7104203546791259
2.12699,4.06632,3.1262,0.2,1.1,0.5,0.9938196470928068
2.12699,4.06632,3.1262,0.2,1.1,0.6,0.3057071164351027
2.12699,4.06632,3.1262,0.2,1.1,0.7,0.1576980204408848
2.12699,4.06632,3.1262,0.2,1.1,0.8,0.6787196358469112
2.12699,4.06632,3.1262,0.2,1.1,0.9,0.9920089870538932
2.12699,4.06632,3.1262,0.2,1.1,1.0,0.2943762535604382
2.12699,4.06632,3.1262,0.2,1.1,1.1,0.3584995554123076
2.12699,4.06632,3.1262,0.2,1.1,1.2000000000000002,0.1410950825322789
2.12699,4.06632,3.1262,0.2,1.1,1.3,0.1441164194850007
2.12699,4.06632,3.1262,0.2,1.1,1.4,0.5191594150849179
2.12699,4.06632,3.1262,0.2,1.1,1.5000000000000002,0.4109509291438694
2.12699,4.06632,3.1262,0.2,1.1,1.6,0.2348880777828044
2.12699,4.06632,3.1262,0.2,1.1,1.7000000000000002,0.810232744680065
2.12699,4.06632,3.1262,0.2,1.1,1.8000000000000005,0.6427705941501775
2.12699,4.06632,3.1262,0.2,1.1,1.9,0.169060841720983
2.12699,4.06632,3.1262,0.2,1.1,2.0,0.2458327395544793
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.1,0.3202801720513753
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.2,0.9486633798713248
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.3,0.8925305273921442
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.4,0.9106789194099344
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.5,0.2925533550880091
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.6,0.6191050442249628
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.7,0.1140725197390065
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.8,0.1531452564796204
2.12699,4.06632,3.1262,0.2,1.2000000000000002,0.9,0.8003664153736939
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.0,0.717281422551631
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.1,0.1697294425342585
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.2000000000000002,0.4578458099685289
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.3,0.4895682642404133
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.4,0.4828665646767012
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.5000000000000002,0.937075574002924
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.6,0.4320802304916834
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.7000000000000002,0.4102505201784743
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.8000000000000005,0.2006224350024279
2.12699,4.06632,3.1262,0.2,1.2000000000000002,1.9,0.6256612168849164
2.12699,4.06632,3.1262,0.2,1.2000000000000002,2.0,0.8739456030855295
2.12699,4.06632,3.1262,0.2,1.3,0.1,0.4247652968832687
2.12699,4.06632,3.1262,0.2,1.3,0.2,0.3186014826575765
2.12699,4.06632,3.1262,0.2,1.3,0.3,0.2778153518267285
2.12699,4.06632,3.1262,0.2,1.3,0.4,0.8711349546301886
2.12699,4.06632,3.1262,0.2,1.3,0.5,0.5603640664103932
2.12699,4.06632,3.1262,0.2,1.3,0.6,0.9477345000074824
2.12699,4.06632,3.1262,0.2,1.3,0.7,0.1001400699463153
2.12699,4.06632,3.1262,0.2,1.3,0.8,0.1749930139601818
2.12699,4.06632,3.1262,0.2,1.3,0.9,0.5760687752231028
2.12699,4.06632,3.1262,0.2,1.3,1.0,0.1828993988365214
2.12699,4.06632,3.1262,0.2,1.3,1.1,0.3838285747199778
2.12699,4.06632,3.1262,0.2,1.3,1.2000000000000002,0.5742095301897764
2.12699,4.06632,3.1262,0.2,1.3,1.3,0.2424803040234663
2.12699,4.06632,3.1262,0.2,1.3,1.4,0.6087780637710157
2.12699,4.06632,3.1262,0.2,1.3,1.5000000000000002,0.1780948074718051
2.12699,4.06632,3.1262,0.2,1.3,1.6,0.1826781390745986
2.12699,4.06632,3.1262,0.2,1.3,1.7000000000000002,0.5888314214006307
2.12699,4.06632,3.1262,0.2,1.3,1.8000000000000005,0.1415274493452131
2.12699,4.06632,3.1262,0.2,1.3,1.9,0.8181291307136336
2.12699,4.06632,3.1262,0.2,1.3,2.0,0.7669260692063382
2.12699,4.06632,3.1262,0.2,1.4,0.1,0.9203788132597612
2.12699,4.06632,3.1262,0.2,1.4,0.2,0.6654583641113189
2.12699,4.06632,3.1262,0.2,1.4,0.3,0.7760197196943056
2.12699,4.06632,3.1262,0.2,1.4,0.4,0.4113436820115304
2.12699,4.06632,3.1262,0.2,1.4,0.5,0.8323688399993893
2.12699,4.06632,3.1262,0.2,1.4,0.6,0.4440330272120898
2.12699,4.06632,3.1262,0.2,1.4,0.7,0.7174019294659146
2.12699,4.06632,3.1262,0.2,1.4,0.8,0.5916390771098503
2.12699,4.06632,3.1262,0.2,1.4,0.9,0.4742259203366749
2.12699,4.06632,3.1262,0.2,1.4,1.0,0.5323921153326481
2.12699,4.06632,3.1262,0.2,1.4,1.1,0.4980110907995048
2.12699,4.06632,3.1262,0.2,1.4,1.2000000000000002,0.6200615449661034
2.12699,4.06632,3.1262,0.2,1.4,1.3,0.7979836116113335
2.12699,4.06632,3.1262,0.2,1.4,1.4,0.3980503802595712
2.12699,4.06632,3.1262,0.2,1.4,1.5000000000000002,0.422779929245775
2.12699,4.06632,3.1262,0.2,1.4,1.6,0.1834973136258316
2.12699,4.06632,3.1262,0.2,1.4,1.7000000000000002,0.3623984546782252
2.12699,4.06632,3.1262,0.2,1.4,1.8000000000000005,0.8945904056545553
2.12699,4.06632,3.1262,0.2,1.4,1.9,0.3063776472096495
2.12699,4.06632,3.1262,0.2,1.4,2.0,0.3195338655487693
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.1,0.7005602487807131
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.2,0.4816208754563412
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.3,0.3585633326239457
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.4,0.3811449379521661
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.5,0.7683631287078038
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.6,0.954473966952892
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.7,0.2433035113516611
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.8,0.3474650126185014
2.12699,4.06632,3.1262,0.2,1.5000000000000002,0.9,0.6548005426897585
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.0,0.7480407070268772
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.1,0.5437729290714989
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.2000000000000002,0.3362851643496695
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.3,0.9244803634781864
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.4,0.3854631276646491
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.5000000000000002,0.8940046737804423
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.6,0.763166270704249
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.7000000000000002,0.7658380520727033
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.8000000000000005,0.9154113789218236
2.12699,4.06632,3.1262,0.2,1.5000000000000002,1.9,0.5445139105872886
2.12699,4.06632,3.1262,0.2,1.5000000000000002,2.0,0.4387660876674013
2.12699,4.06632,3.1262,0.2,1.6,0.1,0.8633749390407813
2.12699,4.06632,3.1262,0.2,1.6,0.2,0.5355080423771338
2.12699,4.06632,3.1262,0.2,1.6,0.3,0.4342372687787091
2.12699,4.06632,3.1262,0.2,1.6,0.4,0.7668220400665499
2.12699,4.06632,3.1262,0.2,1.6,0.5,0.4060002564608697
2.12699,4.06632,3.1262,0.2,1.6,0.6,0.7083048940848216
2.12699,4.06632,3.1262,0.2,1.6,0.7,0.3910278845378668
2.12699,4.06632,3.1262,0.2,1.6,0.8,0.1031448899613881
2.12699,4.06632,3.1262,0.2,1.6,0.9,0.8365355398346291
2.12699,4.06632,3.1262,0.2,1.6,1.0,0.1467067131528463
2.12699,4.06632,3.1262,0.2,1.6,1.1,0.903352578321176
2.12699,4.06632,3.1262,0.2,1.6,1.2000000000000002,0.7888652724714306
2.12699,4.06632,3.1262,0.2,1.6,1.3,0.2255508042462899
2.12699,4.06632,3.1262,0.2,1.6,1.4,0.4312205935930403
2.12699,4.06632,3.1262,0.2,1.6,1.5000000000000002,0.4216305460303603
2.12699,4.06632,3.1262,0.2,1.6,1.6,0.8783051946098257
2.12699,4.06632,3.1262,0.2,1.6,1.7000000000000002,0.4646275380456193
2.12699,4.06632,3.1262,0.2,1.6,1.8000000000000005,0.4862420656265241
2.12699,4.06632,3.1262,0.2,1.6,1.9,0.8763691961076544
2.12699,4.06632,3.1262,0.2,1.6,2.0,0.1411841534179467
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.1,0.9060286114009416
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.2,0.5503178022938771
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.3,0.7404425810971725
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.4,0.259793541502971
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.5,0.6942887913115824
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.6,0.5239654139716101
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.7,0.1269908556008442
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.8,0.4204104408700112
2.12699,4.06632,3.1262,0.2,1.7000000000000002,0.9,0.4827258615165852
2.12699,4.06632,3.1262,0.2,1.7000000000000002,1.0,0.2462622987699963
2.12699,4.06632,3.1262,0.2,1.7000000000000002,1.1,0.5563035768172357
2.12699,4.06632,3.1262,0.2,1.7000000000000002,1.2000000000000002,0.137808963376381
2.12699,4.06632,3.1262,0.2,1.7000000000000002,1.3,0.4479751266601177
2.12699,4.06632,3.1262,0.2,1.7000000000000002,1.4,0.7253907633814959
2.12699,4.06632,3.1262,0.2,1.7000000000000002,1.5000000000000002,0.2178591429714044
